disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
5444,,,,,,,,,,0,966949c56c684343cb29d217324a70052ab6e942,2023-03-18T13:22:12.883Z,eaf46da7-a6e5-47d5-96d0-3daeb07146f9
5447,,,,,,,,,,0,eb522bd1dd84798beb6e769a63bdc12453b4049c,2023-03-18T13:22:12.883Z,7a030d21-bf1e-446c-aae5-525553894a58
5452,,,,,,,,,,0,465034a22799e3531132356a408c6487edd0221f,2023-03-18T13:22:12.883Z,b029da8d-7c2a-4a57-a87f-b07704e07dd1
5455,,,,,,,,,,0,03e43afc4cf22b9c5dd313276d72110a8cb4649c,2023-03-18T13:22:12.883Z,85a52b70-a7f7-44ae-8568-d7d0ab4b5667
5456,,,,,,,,,,0,2202d0f78a48a694b11c8966136bbe28b566ee10,2023-03-18T13:22:12.883Z,f2b793cc-0f75-4b98-84ab-a02c3780c714
5457,,,,,,,,,,0,777b0a402d72ea2446ea2dbe2a548d3ba544b45b,2023-03-18T13:22:12.883Z,6c8ba099-02c7-43cb-9c58-c75a35e4a665
5464,,,,,,,,,,0,03bbdfb3f16656a03451c5eb61eb692038882a72,2023-04-19T23:02:34.175Z,dc58d5a8-5bdb-40d1-aa8a-77e72899924a
4747,,,,,,,,,,0,1c36a12a70437b4fe6efb087a5800c606722abd5,2023-10-26T23:02:49.245Z,620944f0-5962-4aae-b9da-8e92e9702aca
5448,,,,,,,,,,56700,f8f54dac2a058e6a792ec37fd597883c2968cbde,2023-10-18T05:22:12.370Z,392c0729-97a6-4041-ab8b-dbd29e91872a
1241,,,,,,,,,,302741,185f4706b8bee0537badc0126c55da717775e812,2023-11-27T03:24:12.161Z,7f74f964-0a46-445d-a27c-bfa6ed8ca543
1256,,,,,,,,,,645473,e555ac9f6c81428eda01613f113e9f2a78bac3a3,2023-11-27T03:24:12.161Z,8e8f0313-b1ff-45eb-a0af-3fce2de4a884
1239,,,,,8225378.98,4219882.47,3961713.95,2023-11-27T00:00:00.000Z,,3887494,0f9621c7b8263c1c62868231cdc2d4fe8ad4d950,2023-11-27T03:42:35.536Z,23809acd-9393-4e06-b05d-cc6bfd8b1164
1257,,,,,33279674.22,9756691.41,23183628.92,2023-11-27T00:00:00.000Z,,18906913,50c68e8ab853f0ff554eef42bdea657f1c1543ac,2023-11-27T03:42:35.536Z,10f39a63-2ad7-46b1-8bd3-53e4642976ba
1260,,,,,9863594,3896685.75,5833055.72,2023-11-27T00:00:00.000Z,,1875688,78aa3683e129c72d94d16fc278092603cf35223e,2023-11-27T03:42:35.536Z,20ec1536-22f0-472a-bcc2-ab40519c7189
1261,,,,,5735788.21,2349946.79,3385841.42,2023-11-27T00:00:00.000Z,,1096729,f00a0371a3c02e8702a78cc8f3a97075ba248bc8,2023-11-27T03:42:35.536Z,819d3bf6-f1b8-4169-b1ef-220c9746c7b9
1262,,,,,15377362.84,4437805.23,10793815.08,2023-11-27T00:00:00.000Z,,1494499,e280ac9b8b19e443daef6c7104b4f865de44faaa,2023-11-27T03:42:35.536Z,cbd078d7-2d50-4aa0-adba-5a060a0187a2
1264,,,,,3033110.28,882780.99,2135164.26,2023-11-27T00:00:00.000Z,,915473,08fb2b30293eef1b37ddb8981876d6f936e4e821,2023-11-27T03:42:35.536Z,1f399c8d-9e4b-48dd-b749-309c7f6fe1fb
1265,,,,,6970269.48,2590192.47,4349918.09,2023-11-27T00:00:00.000Z,,1319820,cf331af2ddb3d6a7b4a8c326290bc05c5cbadca8,2023-11-27T03:42:35.536Z,631eaae3-8b5e-4066-ad6d-429390713af3
1266,,,,,7265330.4,4572203.46,2603875.52,2023-11-27T00:00:00.000Z,,3634575,24e22f84335d8c67d9879073a85488231c0ad0b2,2023-11-27T03:42:35.536Z,4ba98a60-6787-4784-b608-855a9cc90604
1268,,,,,721979.29,43929.52,655398.71,2023-11-27T00:00:00.000Z,,120352,576f6c55884fa8e7d768611cf40ac6e115bfccf4,2023-11-27T03:42:35.536Z,8bd40f15-2ef9-4a08-8c9c-127d86ae35d5
1269,,,,,1737569.4,898066.5,810242.78,2023-11-27T00:00:00.000Z,,1037030,d3e9ffc425b5161fcf98f4918333eac6b201dd0b,2023-11-27T03:42:35.536Z,ba76aea3-2beb-4b23-a921-6733d7554591
1271,,,,,1868757.98,1691960.54,176797.44,2023-11-27T00:00:00.000Z,,495343,c5cff2fff0c722017685b3045dcf32c0884ddbae,2023-11-27T03:42:35.536Z,6353c950-2db2-4229-a760-2cee8ed22aaf
1272,,,,,40588743.22,29892462.64,10342694.45,2023-11-27T00:00:00.000Z,,12665798,09892bfea3630edc89bb1a14958143a14f4e1444,2023-11-27T03:42:35.536Z,3f0b4ac5-ee54-4d4d-a790-6262d381c24a
1273,,,,,3144097.57,2597610.34,546487.23,2023-11-27T00:00:00.000Z,,1764725,f856564005dba1ad225026a0d13566684106e3e6,2023-11-27T03:42:35.536Z,17d3d18b-f70c-49e2-a4bf-82b1a1f9773b
1274,,,,,1525086.7,1060865.15,587622.94,2023-11-27T00:00:00.000Z,,778869,4478fce444c286e435445715b6d65218a1cae745,2023-11-27T03:42:35.536Z,13d05c27-0f0d-4db4-991f-8757a359fa32
1275,,,,,5322523.58,2426827.39,2821849.55,2023-11-27T00:00:00.000Z,,853245,8ff85434125e12abd93e49cc3a6c5f2674e240df,2023-11-27T03:42:35.536Z,4395ff56-d376-4afe-b1cf-21c5c8ee20a6
1276,,,,,5242416.68,546984.2,4587872.59,2023-11-27T00:00:00.000Z,,1158596,671020d324435dafb6314ec2508d83e5212858d9,2023-11-27T03:42:35.536Z,98929ffa-f6da-42e2-b7cb-c6d25fee8a23
1277,,,,,8534710.43,1862546.18,6422742.96,2023-11-27T00:00:00.000Z,,2449736,98c3cbaae19407b36696b789726430a503ed5a45,2023-11-27T03:42:35.536Z,c516c9dd-191e-4e76-aa36-f9eb4febd764
1278,,,,,501235.42,20563.57,469397.28,2023-11-27T00:00:00.000Z,,113954,6c70d0ca201cd25bef5a1f91b5cbda5c5762d1be,2023-11-27T03:42:35.536Z,f07b5ea5-3d8f-4b9f-bcc9-f6c00021708a
1279,,,,,48334834.63,3905669.96,43752362,2023-11-27T00:00:00.000Z,,11742244,a2cf24fbdfc65636a4b08af1d133011a89a55afc,2023-11-27T03:42:35.536Z,0fc80cdf-f72d-4993-abc1-18f511333e11
1280,,,,,801099.77,621063.41,162372.31,2023-11-27T00:00:00.000Z,,1152684,a3f1202d97a7c764cde518fc64f4daa691acb40f,2023-11-27T03:42:35.536Z,054a58a5-4df5-4b64-a27a-2865bd04028b
1281,,,,,4736115,429615.84,4190877.14,2023-11-27T00:00:00.000Z,,704930,d68a33a9184b854b0a1e69a8742d698bbc608a38,2023-11-27T03:42:35.536Z,2ba14119-9a00-4e3e-935e-693bb7221d2c
1282,,,,,10955690.74,1814403.47,8883933.06,2023-11-27T00:00:00.000Z,,2636499,6c178498bab9442ffeaa122dcdb657c0127e5bf7,2023-11-27T03:42:35.536Z,ac33acb6-82cd-46e3-8c67-8954fc824e9d
1283,,,,,11679939.6,3332720.86,8260184.09,2023-11-27T00:00:00.000Z,,2769144,9ff7f5571b8c411227f088da3d43710876843c42,2023-11-27T03:42:35.536Z,77af52e1-f72d-45fd-90c3-82376e7e2991
1284,,,,,4064691.72,950005.26,3086906.66,2023-11-27T00:00:00.000Z,,641581,a1dd8ba97109cf93b5ad65ad3df731a5950b9cab,2023-11-27T03:42:35.536Z,b38e2c34-5e4b-46df-9ef3-19190c1c3c4c
1285,,,,,518798.92,331705.11,182722.6,2023-11-27T00:00:00.000Z,,86350,57086f10c05dd63b69b2ab6c768340fc3e6e0988,2023-11-27T03:42:35.536Z,a4e7b421-9585-41d1-8521-95b1cc2d9918
1286,,,,,2083481.55,147935.45,1935546.1,2023-11-27T00:00:00.000Z,,621569,63b732886d17770a0846d2d8339171221399f62d,2023-11-27T03:42:35.536Z,3214d12e-7850-48b9-bcd1-0acda4f1b528
1287,,,,,3704291.45,2689766.86,906909.42,2023-11-27T00:00:00.000Z,,3182052,df4f3dd7be30bf06fd64435161bd58ed1b733ff2,2023-11-27T03:42:35.536Z,f3b935d9-943c-4b0c-85d6-6c8f1a43fe12
1288,,,,,7734889.99,727111.27,6928401.83,2023-11-27T00:00:00.000Z,,1359545,d7e9e7ce1ddb22f7476fdb0ad6526cb89c7b1b1f,2023-11-27T03:42:35.536Z,ade88aac-6054-4dde-8ce8-fd170946c404
1289,,,,,785818.09,84066.71,685083.81,2023-11-27T00:00:00.000Z,,305977,f462b8f227615c419430acce60a36e9c805c9581,2023-11-27T03:42:35.536Z,508b3b72-78ab-404e-8700-13707854bd9e
1292,,,,,298105794.06,143602692.89,150485207.39,2023-11-27T00:00:00.000Z,,67665966,adb79d2f68a2304851b7137af7fd0d3bb332d67e,2023-11-27T03:42:35.536Z,4c6e582f-911f-45f0-83b2-59dbf05d07fb
1293,,,,,19890308.77,8206956.08,11605641.68,2023-11-27T00:00:00.000Z,,4034816,91a3dafcd3688de274abf30e06e2a87f39ba93cf,2023-11-27T03:42:35.536Z,4449a586-8575-4fe3-a5d9-c92a5a10c20b
1294,,,,,10347269.34,4079425.04,5840828.95,2023-11-27T00:00:00.000Z,,4277685,f0c92932f7a8206efdb3b762716b911c118a6df6,2023-11-27T03:42:35.536Z,c369babe-f538-4a48-9844-4f36fd425722
1295,,,,,38703382.74,17818465.28,20285139.28,2023-11-27T00:00:00.000Z,,9436261,543b39240d7176799fbddb636bba1df3ef69ecf9,2023-11-27T03:42:35.536Z,0622a7f2-b002-4f6f-9084-2035bf70d3b9
1296,,,,,41182922.07,10759369.68,29436671.56,2023-11-27T00:00:00.000Z,,4413443,11bb34277036d700e6a2d298815eeb08e7652cbb,2023-11-27T03:42:35.536Z,57220e5f-3742-4110-9be4-a943f8957646
1297,,,,,3374929.57,413506.66,2970485.64,2023-11-27T00:00:00.000Z,,831368,b3ce7da6db31b374297418e414554d92f493cdcb,2023-11-27T03:42:35.536Z,e9f30cf6-95ab-4865-8acf-98a4fcd78e5f
1299,,,,,20544924.45,13046343.17,7178637.83,2023-11-27T00:00:00.000Z,,6074584,dc493fa5a13ebd87f074e366049f64a49b10f811,2023-11-27T03:42:35.536Z,96b2365d-e093-45ab-a9fb-edeabfba3431
1300,,,,,34309695.49,16704381.41,17070710.07,2023-11-27T00:00:00.000Z,,3599288,1742e749c6e425c8c9452fd695bf7d99d7759e70,2023-11-27T03:42:35.536Z,1d31cb8b-0776-430f-8a8c-b431500feda5
1301,,,,,1968329.67,18254.17,1953360.86,2023-11-27T00:00:00.000Z,,7803,e7f3fce8b2799c5739eb3b58a0da063ba1dc0528,2023-11-27T03:42:35.536Z,4e4de0d6-a640-4bda-ac30-ff0b61d1cdae
1302,,,,,1875868.51,590763.4,1224126.36,2023-11-27T00:00:00.000Z,,107462,abc89f8eb43c1eb6bb44deb3560b6ab5bf82deb3,2023-11-27T03:42:35.536Z,cfb7389b-2ebb-41af-abd4-11945a408a79
1303,,,,,5462529.93,1195275.68,4267254.25,2023-11-27T00:00:00.000Z,,1061424,6a86c59dfbf44b2f0f59705f27c18e577eac7754,2023-11-27T03:42:35.536Z,fa78f670-e8cb-4eeb-a4d1-0d09ab8854be
1305,,,,,594693.82,73108.21,521585.61,2023-11-27T00:00:00.000Z,,11345,ad5cd6018fce0d27c288dbb4b42e2c15caba7a3c,2023-11-27T03:42:35.536Z,09d80f5f-db9f-4f15-a6ba-055ed59ddcdc
1306,,,,,106261560.28,32644798.12,72246572.61,2023-11-27T00:00:00.000Z,,21423043,d2ec924639ba01423a6db4d25cc9b9760ceeca21,2023-11-27T03:42:35.536Z,cdd61cdb-2664-49e7-8510-a8b16195b401
1307,,,,,1010652.61,397663.92,612988.69,2023-11-27T00:00:00.000Z,,111961,c873e2d88b31bafb8c89c134b0830f0f7fbf677e,2023-11-27T03:42:35.536Z,60f24120-97d7-4360-a374-afe9d2beb76d
1308,,,,,920741.26,21376.49,880889.25,2023-11-27T00:00:00.000Z,,136145,78b22f0eefdd671e0ab65537e012f88edab20d16,2023-11-27T03:42:35.536Z,dd9d752c-f043-4ee0-90c2-f1b502fc5796
1309,,,,,4844695.58,1257343.05,1891051.87,2023-11-27T00:00:00.000Z,,1847365,8959756f89f42fcb7c297b5b382f968ee270bb5d,2023-11-27T03:42:35.536Z,dfa5889c-d739-4436-8e2e-9896d828d70b
1310,,,,,4680340.29,1386231.25,3245139.39,2023-11-27T00:00:00.000Z,,250405,f5e8572780edefa76dcef2e39f508165eb9d47af,2023-11-27T03:42:35.536Z,4c658e98-23a0-4246-b645-c16e8b266476
1311,,,,,36909135.59,26066940.79,10849669.36,2023-11-27T00:00:00.000Z,,5289650,a3caa1b36b25fd7a1a437f9c1d5f00bd4acdf508,2023-11-27T03:42:35.536Z,ab9fd58c-fd1e-4cda-ab56-3a10dbde64b0
1312,,,,,27368107.85,20690288.33,6631775.1,2023-11-27T00:00:00.000Z,,3453353,55c05b8d6c80b50a1ddae7e42fe97dbdf8fa57a4,2023-11-27T03:42:35.536Z,cfd53089-3bfd-4315-bf67-815a3bd7fa5f
1313,,,,,8726361.63,3164581.04,5580429.08,2023-11-27T00:00:00.000Z,,1311471,7c71983f172025c726ff31c6d378e854199736e8,2023-11-27T03:42:35.536Z,b760407d-dfa2-4d4b-a80f-467f753fe6c9
1314,,,,,2605294.29,1170005.58,1430613.75,2023-11-27T00:00:00.000Z,,405517,7ee5924fff258443d9bdd251d241131b084da40d,2023-11-27T03:42:35.536Z,3c9b4ac5-ce1f-484a-a56d-10d775b9ce35
1315,,,,,2043473.79,1256195.35,847752.31,2023-11-27T00:00:00.000Z,,662973,d641f2151a546ae7fed750714acfcbfd00616cf8,2023-11-27T03:42:35.536Z,069f1b61-a119-4cc3-a72b-eb227bbb0396
1316,,,,,10798817.35,6382892.52,4291133.67,2023-11-27T00:00:00.000Z,,1583458,0d2af300ea03f30ea1065bf53870485028b6d318,2023-11-27T03:42:35.536Z,b8395530-9123-4f31-b173-eefccce481f7
1317,,,,,3394920.15,1502165.83,1892754.32,2023-11-27T00:00:00.000Z,,438084,ffd1589a1c9c14a64bf724a9198d96488a73429d,2023-11-27T03:42:35.536Z,18c55b42-f077-4280-b431-ed8647b69535
1318,,,,,13588960.08,13193223.02,451699.92,2023-11-27T00:00:00.000Z,,1454376,bf8a487c28505ebf71d42ba19032553f89408785,2023-11-27T03:42:35.536Z,ab92488f-d454-4d90-b7c3-602380c57da0
1319,,,,,5134082.94,329668.71,4780114.36,2023-11-27T00:00:00.000Z,,1289906,52291a8fb5f0ed5d7ce9c9faf28718a8dca70e5f,2023-11-27T03:42:35.536Z,20b3e373-6efa-47c0-b295-876f0296d0c9
1320,,,,,2820111.53,245508.68,2514961.75,2023-11-27T00:00:00.000Z,,420140,ae1bdf49110583b3542d9e3011edeb0a6e93a5fe,2023-11-27T03:42:35.536Z,2af8a2ab-0eb5-4aeb-b9d4-c089b8eeb175
1323,,,,,3773011.29,2434987.46,1282012.04,2023-11-27T00:00:00.000Z,,556864,20fd6367f2f8a240a97b4427c0320b858cfc4f2d,2023-11-27T03:42:35.536Z,2dd3fd38-8d27-4e00-9f5d-258cdc83b2a7
1324,,,,,10907868.92,10902315.84,-40533.34,2023-11-27T00:00:00.000Z,,1613748,2e8b68d2778cf8ed4d94edff31ef98ee172a3eef,2023-11-27T03:42:35.536Z,a4507b9c-8ab1-489e-aa1c-10e6f467030f
1325,,,,,1354522.51,1343225.92,,2023-11-27T00:00:00.000Z,,98973,f852163b1fbe4ff722061d82e69378a582e26aa9,2023-11-27T03:42:35.536Z,f728ca99-4140-4685-b5c3-351a7df1aaaa
1326,,,,,2191132.01,26462.73,2159308.27,2023-11-27T00:00:00.000Z,,333150,34ff6dd4d61b537a91736e01d9a258486a373055,2023-11-27T03:42:35.536Z,1657545e-0536-4a77-a181-98193f8d90f7
1327,,,,,619592.3,274870.5,335828.76,2023-11-27T00:00:00.000Z,,343409,c2bafe3030961141988abb451962bde36afcc016,2023-11-27T03:42:35.536Z,fce270fd-9bbd-4e39-8522-91c6005ed0a0
1328,,,,,2551571.28,432319.67,2068700.53,2023-11-27T00:00:00.000Z,,888289,290de89db10411b1a5f1b1aa6085ea6d6b2a507b,2023-11-27T03:42:35.536Z,493a84c2-433f-4cc2-9d2d-c1a3ba072d74
1329,,,,,5652343.85,1460174.48,4205941.58,2023-11-27T00:00:00.000Z,,1557307,bb15c539fbc4c863e7ce441c11c4e3ac4177c74d,2023-11-27T03:42:35.536Z,a042940d-3b38-4f01-8077-c3e056f2f1db
1330,,,,,1779885.95,156784.46,1615308.59,2023-11-27T00:00:00.000Z,,232618,fc3f8acf3dc2723fad93f85cdf47157d886edbff,2023-11-27T03:42:35.536Z,82ca8993-f91c-4cf5-81ed-77129515c082
1331,,,,,3700015.29,1268492.29,2364988.67,2023-11-27T00:00:00.000Z,,449273,6ff92b8aaf1c7379af489e47c51040b676da35be,2023-11-27T03:42:35.536Z,3706ad6d-cb94-4c41-b209-523b8c2deb96
1332,,,,,10905227.4,1145655.2,9726224.29,2023-11-27T00:00:00.000Z,,3154896,08bc403385ac4419d2c64d34ce49d2a28b74e599,2023-11-27T03:42:35.536Z,90b20c35-18e2-4dba-9116-f6015987561c
1333,,,,,11738303.73,3906085.02,7676010.71,2023-11-27T00:00:00.000Z,,4661056,d34f24f6419942c847f1d22a038700a022e725ff,2023-11-27T03:42:35.536Z,efb75182-7849-4f44-a294-5bf2a0106099
1334,,,,,39700101.17,3878032.57,35024447.18,2023-11-27T00:00:00.000Z,,9520801,2a94a2c7259302e313c3f6fa5da6e7f75d0a02bf,2023-11-27T03:42:35.536Z,d1a21e96-0a6d-4184-be58-5342915d2240
1335,,,,,31020492.12,4053927.92,26379603.98,2023-11-27T00:00:00.000Z,,2766765,3d80c5788dbf66726342657027b0458f0f3c77d4,2023-11-27T03:42:35.536Z,23c10891-7d08-43b9-beb8-e51717a99914
1336,,,,,2474138.67,11080.45,2431124.77,2023-11-27T00:00:00.000Z,,304005,42424b4d0de1538efa57dfbf25f222dcc4be24dd,2023-11-27T03:42:35.536Z,5a58505a-04a8-44f5-b194-397d922774a6
1337,,,,,4697327.57,2066492.47,2599444.42,2023-11-27T00:00:00.000Z,,782081,8e0939a73121e744161935bfbe25b5658be7e62a,2023-11-27T03:42:35.536Z,5931cf07-f413-44bf-ae03-e68f9ac661e0
1338,,,,,297203.25,294142.3,3060.95,2023-11-27T00:00:00.000Z,,45256,6b284d11d53235c2ca3be3545dfc39a851df2925,2023-11-27T03:42:35.536Z,3dcd8655-efd7-49a5-b576-31c9300facc0
1343,,,,,3340810.2,642795.32,2670809.27,2023-11-27T00:00:00.000Z,,346748,f2c2560c5adf71ac8e26cb8db3f0c6d320c40d87,2023-11-27T03:42:35.536Z,070d7586-d990-4b92-9d45-cf4ad1b86f0a
1344,,,,,18565928.96,527841.99,17408770.89,2023-11-27T00:00:00.000Z,,1922332,99c6d4f6c6c7e00a1576b7894d0b1a6a93494865,2023-11-27T03:42:35.536Z,7defb6d5-b326-4c9a-970d-6b332615053d
1345,,,,,288481152.48,6632491.52,279844097.69,2023-11-27T00:00:00.000Z,,76656943,1b896eb0a91c90532ce3878ffcc8cae06e114a78,2023-11-27T03:42:35.536Z,4d2a50b1-215d-44e0-9122-14459d81b6d2
1347,,,,,5616578.93,1514282.42,3706650.48,2023-11-27T00:00:00.000Z,,1343739,65b5403b53e0f6f8508ff6dc25d72337068237dd,2023-11-27T03:42:35.536Z,1f080848-e57d-4530-abff-eaa2a7fcc631
1348,,,,,4128414.91,564631.82,3220924.98,2023-11-27T00:00:00.000Z,,1154842,e7fd0e10f67c03d10dc8c47551f72cba79d26bb0,2023-11-27T03:42:35.536Z,cd507686-de83-4c37-b6b8-182caf46b255
1349,,,,,2838615.94,94167.46,2564548.23,2023-11-27T00:00:00.000Z,,538400,9bd66f21632e39e75be11a470dbb39fcd72814e4,2023-11-27T03:42:35.536Z,6925614b-5d3d-40f0-8784-29af2a0633dd
1350,,,,,2127262.15,22787.43,2097786.27,2023-11-27T00:00:00.000Z,,300092,07c914eca6580685d9b40fc44aaf28deb8a6acd0,2023-11-27T03:42:35.536Z,a179dfd2-d01f-4fc2-884f-3354b0c8b79d
1351,,,,,682634.87,4604.47,686029.24,2023-11-27T00:00:00.000Z,,98588,eeaf62ae56194376b9844eeeb8c916d348a6adad,2023-11-27T03:42:35.536Z,fa508230-aba6-4ba1-9a0d-2e90fb5a3088
1352,,,,,1085125.11,1085125.11,,2023-11-27T00:00:00.000Z,,192419,4f81d6878b58eff89176e0f17bf75b3ac50b00c9,2023-11-27T03:42:35.536Z,d7266a9c-93a2-49d3-87f4-3f4e61540c68
1353,,,,,817522.69,49651.86,765362.51,2023-11-27T00:00:00.000Z,,104509,512b257025b5d5df8307e6f8f42f12122ee5e04a,2023-11-27T03:42:35.536Z,8e08b7da-762c-4b2e-9262-12f1e5f0bc7a
1354,,,,,185489007.3,152443939.55,33092101.88,2023-11-27T00:00:00.000Z,,28495935,3f0583f87388e30629900d0aa6444bd6706e89ae,2023-11-27T03:42:35.536Z,5a9bae76-1072-4f24-b07d-c0a21e5db778
1355,,,,,160002351.14,59324006.19,99573522.52,2023-11-27T00:00:00.000Z,,23968328,e7955b11a3e32b3c336f1a3ed1e0acf652677d94,2023-11-27T03:42:35.536Z,0d413a63-5c1f-4991-9ed9-c0c4c7b15f53
1356,,,,,39711803.79,24308976.34,15313037.01,2023-11-27T00:00:00.000Z,,4438038,dc51242111d9b2d5423742408fa002c89bc29670,2023-11-27T03:42:35.536Z,ae8aa312-a028-4368-a8f9-df6a4584305b
1357,,,,,4294159.44,2918003.52,1386461.64,2023-11-27T00:00:00.000Z,,351225,6f844a16fc3cc8466e7e607a697c71343a2dccb4,2023-11-27T03:42:35.536Z,4863e41b-d588-45dd-9fc5-28d31f205a83
1358,,,,,727798.23,9329.08,703570.79,2023-11-27T00:00:00.000Z,,103931,c8df8c8f7fd2ba06029326c5e52b6ff64eb37be7,2023-11-27T03:42:35.536Z,cd8beedc-dd8d-4e56-a6a0-3d320115b1f6
1360,,,,,18209539.53,9579191.49,8903962.17,2023-11-27T00:00:00.000Z,,2730274,ea3287eaa20122c69699941d134b029589e19ef7,2023-11-27T03:42:35.536Z,7b6a9342-221e-4c8e-aec5-69964a299a10
1361,,,,,66734226.22,7138998.7,54761534.37,2023-11-27T00:00:00.000Z,,18838111,2c575670e923cdad5d312187506b70e2c234aff4,2023-11-27T03:42:35.536Z,f9692785-1469-40f9-ae51-c328e0e14f5c
1362,,,,,4786803.73,4111602.56,675201.17,2023-11-27T00:00:00.000Z,,106606,29a4eac94a9a66fc2a06a55cba762cb8a889428e,2023-11-27T03:42:35.536Z,0ab6d160-4d68-4bad-87db-9acc1ca5e193
1363,,,,,3019659.14,103814.9,2934328.57,2023-11-27T00:00:00.000Z,,431125,82e8e0817074b418520cea6d7b729b9f44e88c8c,2023-11-27T03:42:35.536Z,c932826f-a9e3-476a-bf7e-4360c6467af8
1365,,,,,2855252.63,22820.59,2871984.6,2023-11-27T00:00:00.000Z,,417677,98bce397adeb41b86c61cb21b8552cb9ea240e64,2023-11-27T03:42:35.536Z,504a226d-be30-44fd-aadf-829cdb73292b
1366,,,,,2697313.17,912342.82,1767548.6,2023-11-27T00:00:00.000Z,,442317,050811c0b3d1cc651e4e5cb04b7e9c1e498bac64,2023-11-27T03:42:35.536Z,2d18528c-1ef1-40b5-afcd-c1193060ea2c
1367,,,,,8618000.36,3601067.84,4689231.55,2023-11-27T00:00:00.000Z,,1876460,290ca4c10c48608c4a14cf71bb4835b218ede298,2023-11-27T03:42:35.536Z,9da66f26-1364-461c-8b4e-3dc682a555b8
1368,,,,,5964308.99,2663455.38,3341706.39,2023-11-27T00:00:00.000Z,,521140,2857fb78890c12d83c9c4ed9211826d385c6d72b,2023-11-27T03:42:35.536Z,b2cc3881-2e79-4432-a879-a462167c54fd
1369,,,,,19743137.17,11692409.39,8072012.75,2023-11-27T00:00:00.000Z,,3344251,15fd8e5c68c111d9b630c532f38c2e34a1721493,2023-11-27T03:42:35.536Z,e5ab7f30-f642-4d6c-93a3-1ba38d839136
1370,,,,,36227572.27,8928827.59,27261029.27,2023-11-27T00:00:00.000Z,,5117141,f676ab7685312ef4125ee8736e54fc7a01a23d49,2023-11-27T03:42:35.536Z,1364516b-82df-4e78-a47a-1cd223137555
1371,,,,,1160382.95,164540.76,988792.94,2023-11-27T00:00:00.000Z,,208923,3544c876b31abc6a84f94615cc7ba57bc6f03024,2023-11-27T03:42:35.536Z,2ecc907b-2659-4776-856d-48c41cfe216c
1372,,,,,5147725.26,1542430.72,3033129.15,2023-11-27T00:00:00.000Z,,310644,60775b702356f0c490366b5265438e740afc8b0f,2023-11-27T03:42:35.536Z,00ce466d-0a62-492c-b200-084f7b4540af
1373,,,,,2982075.51,45727.81,2934671.07,2023-11-27T00:00:00.000Z,,415221,e39d16dc8d260898b24dccccd14546dd47ecb802,2023-11-27T03:42:35.536Z,bb110ced-96a8-47d9-9e56-4b29fa09c0ed
1374,,,,,4621871.5,30085.44,4645199.75,2023-11-27T00:00:00.000Z,,492411,edf1c0f1187f7daed925a1eb16c70e1d4ba53840,2023-11-27T03:42:35.536Z,782a0d16-05d8-4822-8821-7b76bf3afcf9
1375,,,,,5097818.74,480755.51,4573840.99,2023-11-27T00:00:00.000Z,,710833,f6f65f3144836e6a4fd85f11f82e2ba5d91e471e,2023-11-27T03:42:35.536Z,4cc8965a-267f-4906-9fd0-77bef91e849c
1376,,,,,23460073.66,4220258.24,18158271.52,2023-11-27T00:00:00.000Z,,3517976,5626e619f42dfe15b8667b28594ca5100eb9c912,2023-11-27T03:42:35.536Z,497ef285-5001-446d-ad6f-2799225a0ceb
1377,,,,,741930.23,9998.01,730615.2,2023-11-27T00:00:00.000Z,,113141,af0b08d28c81c1ab71c2d0d19f1ae5152c376c46,2023-11-27T03:42:35.536Z,ccb6e19f-31b0-4da0-870b-20ab3be9ae69
1378,,,,,27714640.97,9528257.44,18283828.51,2023-11-27T00:00:00.000Z,,11061441,940c7d560f4e0fd0c48df27887e8d9f179f71fe8,2023-11-27T03:42:35.536Z,2daae3ca-908b-416f-aa0b-057e1fc84f39
1379,,,,,433651817,101320637.9,329884828.43,2023-11-27T00:00:00.000Z,,201035427,f68818735ca2bd72014b1aced7a602ce3e71d2df,2023-11-27T03:42:35.536Z,03220f95-3650-4201-8320-dcfd5aa645f5
1380,,,,,9040908.02,6082907.61,2964651.36,2023-11-27T00:00:00.000Z,,14135775,e72cacb200d22a2bcc8fb16502ae6d8285e7b318,2023-11-27T03:42:35.536Z,a522b6f8-9229-40f9-b08f-bfc7cb0e6e40
1381,,,,,14683135.02,2171960.59,11970103.49,2023-11-27T00:00:00.000Z,,4038077,8230f98695ee000a44960c6f96ad39eb51416e0a,2023-11-27T03:42:35.536Z,69e6086c-f0b2-42fa-acba-c64e6950b4e6
1382,,,,,1776446.25,475268.17,1329092.51,2023-11-27T00:00:00.000Z,,0,affcb19ea146cc0a6ea17162952697a1a63d05fe,2023-11-27T03:42:35.536Z,6f8e839f-9b79-4247-a318-deb20bd274f9
1383,,,,,6689724.02,777194.42,5803267.17,2023-11-27T00:00:00.000Z,,1800672,f0f34640d51a16865149226fdbbb6c05614a4c4f,2023-11-27T03:42:35.536Z,be6097dc-6b63-4e0e-a05d-63b2dc5b95d5
